station_nm,dec_lat_va,dec_long_va,month,water_depth_ft
"ORDWAY GW WELL A-4 NEAR ORDWAY, SD",45.5661111,-98.4336111,7,5.978387096774194
"ORDWAY GW WELL A-4 NEAR ORDWAY, SD",45.5661111,-98.4336111,8,6.19
"ORDWAY GW WELL A-4 NEAR ORDWAY, SD",45.5661111,-98.4336111,9,6.462000000000001
"ORDWAY GW WELL A-4 NEAR ORDWAY, SD",45.5661111,-98.4336111,10,6.723548387096774
"ORDWAY GW WELL A-4 NEAR ORDWAY, SD",45.5661111,-98.4336111,11,6.814
OU-21/18E/23-1900,44.27841667,-88.2771861,1,190.31064516129032
OU-21/18E/23-1900,44.27841667,-88.2771861,2,189.04310344827587
OU-21/18E/23-1900,44.27841667,-88.2771861,3,183.67483870967743
OU-21/18E/23-1900,44.27841667,-88.2771861,4,187.05900000000003
OU-21/18E/23-1900,44.27841667,-88.2771861,5,188.0409677419355
OU-21/18E/23-1900,44.27841667,-88.2771861,6,191.15866666666668
OU-21/18E/23-1900,44.27841667,-88.2771861,7,196.05354838709678
OU-21/18E/23-1900,44.27841667,-88.2771861,8,197.16129032258064
OU-21/18E/23-1900,44.27841667,-88.2771861,9,200.63400000000001
OU-21/18E/23-1900,44.27841667,-88.2771861,10,202.57296296296298
OW108U1R  TCAAP Site 01U608R           0000773092,45.0950722,-93.1815889,1,2.029032258064516
OW108U1R  TCAAP Site 01U608R           0000773092,45.0950722,-93.1815889,2,1.7039285714285715
OW108U1R  TCAAP Site 01U608R           0000773092,45.0950722,-93.1815889,3,1.5406451612903225
OW108U1R  TCAAP Site 01U608R           0000773092,45.0950722,-93.1815889,4,0.7423333333333333
OW108U1R  TCAAP Site 01U608R           0000773092,45.0950722,-93.1815889,5,0.9290322580645162
OW108U1R  TCAAP Site 01U608R           0000773092,45.0950722,-93.1815889,6,0.8288888888888889
OW109U1R  TCAAP Site 01U609R           0000773090,45.0952194,-93.1817333,1,1.4270967741935485
OW109U1R  TCAAP Site 01U609R           0000773090,45.0952194,-93.1817333,2,1.0175862068965518
OW109U1R  TCAAP Site 01U609R           0000773090,45.0952194,-93.1817333,3,0.9425806451612903
OW109U1R  TCAAP Site 01U609R           0000773090,45.0952194,-93.1817333,4,0.361
OW109U1R  TCAAP Site 01U609R           0000773090,45.0952194,-93.1817333,5,0.5409677419354838
OW109U1R  TCAAP Site 01U609R           0000773090,45.0952194,-93.1817333,6,0.43
OW111U1R  TCAAP Site 01U611R           0000773089,45.09525278,-93.1814944,1,1.2338709677419355
OW111U1R  TCAAP Site 01U611R           0000773089,45.09525278,-93.1814944,2,0.8589655172413793
OW111U1R  TCAAP Site 01U611R           0000773089,45.09525278,-93.1814944,3,0.7774193548387097
OW111U1R  TCAAP Site 01U611R           0000773089,45.09525278,-93.1814944,4,0.23366666666666666
OW111U1R  TCAAP Site 01U611R           0000773089,45.09525278,-93.1814944,5,0.32967741935483874
OW111U1R  TCAAP Site 01U611R           0000773089,45.09525278,-93.1814944,6,0.23444444444444443
Onondaga Cave State Park,38.0561111,-91.2405556,8,144.95555555555555
Onondaga Cave State Park,38.0561111,-91.2405556,9,145.254
Onondaga Cave State Park,38.0561111,-91.2405556,10,145.60870967741934
Onondaga Cave State Park,38.0561111,-91.2405556,11,145.59099999999998
Osceola,38.04169444,-93.7799444,8,98.89148148148149
Osceola,38.04169444,-93.7799444,9,98.81933333333333
Osceola,38.04169444,-93.7799444,10,98.93645161290323
Osceola,38.04169444,-93.7799444,11,98.808
Ozark,37.00069444,-93.2073889,7,244.645
Ozark,37.00069444,-93.2073889,8,251.58322580645162
Ozark,37.00069444,-93.2073889,9,263.24333333333334
Ozark,37.00069444,-93.2073889,10,270.2077419354839
Ozark,37.00069444,-93.2073889,11,274.776
Ozark Fisheries,37.9083333,-92.5019167,1,17.155238095238094
Ozark Fisheries,37.9083333,-92.5019167,2,16.753571428571426
Ozark Fisheries,37.9083333,-92.5019167,3,16.142258064516128
Ozark Fisheries,37.9083333,-92.5019167,4,14.925666666666666
Ozark Fisheries,37.9083333,-92.5019167,5,13.978823529411764
Ozark Fisheries,37.9083333,-92.5019167,6,13.914
Ozark Fisheries,37.9083333,-92.5019167,7,15.193333333333333
Ozark Fisheries,37.9083333,-92.5019167,8,16.109032258064516
Ozark Fisheries,37.9083333,-92.5019167,9,16.84714285714286
Ozark Fisheries,37.9083333,-92.5019167,10,17.41375
Ozark Fisheries,37.9083333,-92.5019167,11,17.073333333333334
"PALOMA 3 WELL, HATILLO, PR",18.44169643,-66.7986759,1,312.5009523809524
"PALOMA 3 WELL, HATILLO, PR",18.44169643,-66.7986759,2,312.328275862069
"PALOMA 3 WELL, HATILLO, PR",18.44169643,-66.7986759,3,312.28096774193546
"PALOMA 3 WELL, HATILLO, PR",18.44169643,-66.7986759,4,312.22433333333333
"PALOMA 3 WELL, HATILLO, PR",18.44169643,-66.7986759,5,311.95129032258063
"PALOMA 3 WELL, HATILLO, PR",18.44169643,-66.7986759,6,311.76599999999996
"PALOMA 3 WELL, HATILLO, PR",18.44169643,-66.7986759,7,311.7032258064516
"PALOMA 3 WELL, HATILLO, PR",18.44169643,-66.7986759,8,311.6548387096774
"PALOMA 3 WELL, HATILLO, PR",18.44169643,-66.7986759,9,311.55
"PALOMA 3 WELL, HATILLO, PR",18.44169643,-66.7986759,10,311.48225806451615
"PALOMA 3 WELL, HATILLO, PR",18.44169643,-66.7986759,11,311.077
PARADE GROUND/USGS,37.98229448,-85.9716306,1,47.403225806451616
PARADE GROUND/USGS,37.98229448,-85.9716306,2,47.519999999999996
PARADE GROUND/USGS,37.98229448,-85.9716306,3,47.367222222222225
PARKE 6 (PA 6),39.6053201,-87.0750138,1,16.929032258064513
PARKE 6 (PA 6),39.6053201,-87.0750138,2,15.958620689655174
PARKE 6 (PA 6),39.6053201,-87.0750138,3,15.24741935483871
PARKE 6 (PA 6),39.6053201,-87.0750138,4,14.546666666666665
PARKE 6 (PA 6),39.6053201,-87.0750138,5,14.242903225806453
PARKE 6 (PA 6),39.6053201,-87.0750138,6,14.254666666666667
PARKE 6 (PA 6),39.6053201,-87.0750138,7,14.733666666666666
PARKE 6 (PA 6),39.6053201,-87.0750138,8,15.130645161290323
PARKE 6 (PA 6),39.6053201,-87.0750138,9,15.825
PARKE 6 (PA 6),39.6053201,-87.0750138,10,16.37741935483871
PARKE 6 (PA 6),39.6053201,-87.0750138,11,16.585
PARKE 7 (PA 7),39.75277778,-87.1805556,1,12.896774193548387
PARKE 7 (PA 7),39.75277778,-87.1805556,2,11.639655172413793
PARKE 7 (PA 7),39.75277778,-87.1805556,3,13.003548387096775
PARKE 7 (PA 7),39.75277778,-87.1805556,4,10.629666666666667
PARKE 7 (PA 7),39.75277778,-87.1805556,5,11.035483870967743
PARKE 7 (PA 7),39.75277778,-87.1805556,6,12.581538461538461
PE   684 Perry County Observation Well,40.46044444,-77.1686944,1,10.540645161290323
PE   684 Perry County Observation Well,40.46044444,-77.1686944,2,10.891379310344828
PE   684 Perry County Observation Well,40.46044444,-77.1686944,3,10.64258064516129
PE   684 Perry County Observation Well,40.46044444,-77.1686944,4,10.683333333333334
PE   684 Perry County Observation Well,40.46044444,-77.1686944,5,11.23225806451613
PE   684 Perry County Observation Well,40.46044444,-77.1686944,6,12.766
PE   684 Perry County Observation Well,40.46044444,-77.1686944,7,14.05967741935484
PE   684 Perry County Observation Well,40.46044444,-77.1686944,8,11.814516129032258
PE   684 Perry County Observation Well,40.46044444,-77.1686944,9,14.33
PE   684 Perry County Observation Well,40.46044444,-77.1686944,10,14.365806451612903
PE   684 Perry County Observation Well,40.46044444,-77.1686944,11,15.654
PG Hf  40,38.5635,-76.6853333,1,73.89838709677419
PG Hf  40,38.5635,-76.6853333,2,73.64586206896551
PG Hf  40,38.5635,-76.6853333,3,73.28032258064516
PG Hf  40,38.5635,-76.6853333,4,72.929
PG Hf  40,38.5635,-76.6853333,5,72.79451612903226
PG Hf  40,38.5635,-76.6853333,6,72.91366666666666
PG Hf  40,38.5635,-76.6853333,7,73.03935483870967
PG Hf  40,38.5635,-76.6853333,8,73.07354838709678
PG Hf  40,38.5635,-76.6853333,9,73.056
PG Hf  40,38.5635,-76.6853333,10,73.33193548387096
PG Hf  40,38.5635,-76.6853333,11,73.425
PG Hf  41,38.56338889,-76.68538889,1,75.60935483870968
PG Hf  41,38.56338889,-76.68538889,2,75.5051724137931
PG Hf  41,38.56338889,-76.68538889,3,75.28516129032259
PG Hf  41,38.56338889,-76.68538889,4,74.83
PG Hf  41,38.56338889,-76.68538889,5,74.08774193548388
PG Hf  41,38.56338889,-76.68538889,6,73.84766666666665
PG Hf  41,38.56338889,-76.68538889,7,73.85967741935484
PG Hf  41,38.56338889,-76.68538889,8,73.9816129032258
PG Hf  41,38.56338889,-76.68538889,9,74.09366666666666
PG Hf  41,38.56338889,-76.68538889,10,74.30967741935484
PG Hf  41,38.56338889,-76.68538889,11,74.56899999999999
PH  1043 Philadelphia County Observation Well,40.0414722,-75.1793333,1,13.801935483870968
PH  1043 Philadelphia County Observation Well,40.0414722,-75.1793333,2,14.642758620689655
PH  1043 Philadelphia County Observation Well,40.0414722,-75.1793333,3,14.278064516129032
PH  1043 Philadelphia County Observation Well,40.0414722,-75.1793333,4,14.182666666666668
PH  1043 Philadelphia County Observation Well,40.0414722,-75.1793333,5,15.535483870967743
PH  1043 Philadelphia County Observation Well,40.0414722,-75.1793333,6,16.137333333333334
PH  1043 Philadelphia County Observation Well,40.0414722,-75.1793333,7,16.481290322580644
PH  1043 Philadelphia County Observation Well,40.0414722,-75.1793333,8,16.10516129032258
PH  1043 Philadelphia County Observation Well,40.0414722,-75.1793333,9,16.495333333333335
PH  1043 Philadelphia County Observation Well,40.0414722,-75.1793333,10,16.90741935483871
PH  1043 Philadelphia County Observation Well,40.0414722,-75.1793333,11,17.131249999999998
PI   200 Pike County Observation Well,41.16141667,-74.9761944,1,57.09096774193548
PI   200 Pike County Observation Well,41.16141667,-74.9761944,2,67.73827586206897
PI   200 Pike County Observation Well,41.16141667,-74.9761944,3,61.556451612903224
PI   200 Pike County Observation Well,41.16141667,-74.9761944,4,59.818999999999996
PI   200 Pike County Observation Well,41.16141667,-74.9761944,5,73.71129032258065
PI   200 Pike County Observation Well,41.16141667,-74.9761944,6,77.434
PI   200 Pike County Observation Well,41.16141667,-74.9761944,7,75.93483870967742
PI   200 Pike County Observation Well,41.16141667,-74.9761944,8,58.23096774193549
PI   200 Pike County Observation Well,41.16141667,-74.9761944,9,62.691
PI   200 Pike County Observation Well,41.16141667,-74.9761944,10,81.156875
PI   522  Pike County Observation Well,41.30919444,-75.2268611,1,30.629354838709677
PI   522  Pike County Observation Well,41.30919444,-75.2268611,2,34.241379310344826
PI   522  Pike County Observation Well,41.30919444,-75.2268611,3,30.47290322580645
PI   522  Pike County Observation Well,41.30919444,-75.2268611,4,30.942999999999998
PI   522  Pike County Observation Well,41.30919444,-75.2268611,5,34.62103448275862
PI   522  Pike County Observation Well,41.30919444,-75.2268611,6,35.25966666666667
PI   522  Pike County Observation Well,41.30919444,-75.2268611,7,37.61
PI   522  Pike County Observation Well,41.30919444,-75.2268611,8,36.582580645161286
PI   522  Pike County Observation Well,41.30919444,-75.2268611,9,38.211666666666666
PI   522  Pike County Observation Well,41.30919444,-75.2268611,10,39.23774193548387
PI   522  Pike County Observation Well,41.30919444,-75.2268611,11,39.603
PI-3 OH,39.14480278,-82.89955,1,21.820645161290326
PI-3 OH,39.14480278,-82.89955,2,21.21655172413793
PI-3 OH,39.14480278,-82.89955,3,21.401612903225807
PI-3 OH,39.14480278,-82.89955,4,17.147
PI-3 OH,39.14480278,-82.89955,5,21.19677419354839
PI-3 OH,39.14480278,-82.89955,6,22.937
PI-3 OH,39.14480278,-82.89955,7,24.22258064516129
PI-3 OH,39.14480278,-82.89955,8,24.692580645161293
PI-3 OH,39.14480278,-82.89955,9,25.105999999999998
PI-3 OH,39.14480278,-82.89955,10,24.98548387096774
PI-3 OH,39.14480278,-82.89955,11,25.206
"PI-532 NC-160 NR SIMPSON, NC SURFICIAL",35.5383333,-77.26138889,1,3.1058064516129034
"PI-532 NC-160 NR SIMPSON, NC SURFICIAL",35.5383333,-77.26138889,2,3.6982758620689653
"PI-532 NC-160 NR SIMPSON, NC SURFICIAL",35.5383333,-77.26138889,3,2.9825806451612906
"PI-532 NC-160 NR SIMPSON, NC SURFICIAL",35.5383333,-77.26138889,4,3.702
"PI-532 NC-160 NR SIMPSON, NC SURFICIAL",35.5383333,-77.26138889,5,4.259032258064516
"PI-532 NC-160 NR SIMPSON, NC SURFICIAL",35.5383333,-77.26138889,6,5.22
"PI-532 NC-160 NR SIMPSON, NC SURFICIAL",35.5383333,-77.26138889,7,4.395806451612904
"PI-532 NC-160 NR SIMPSON, NC SURFICIAL",35.5383333,-77.26138889,8,2.9961290322580645
"PI-532 NC-160 NR SIMPSON, NC SURFICIAL",35.5383333,-77.26138889,9,3.6406666666666667
"PI-532 NC-160 NR SIMPSON, NC SURFICIAL",35.5383333,-77.26138889,10,2.7366666666666664
"PIEZOMETER AGUIRRE HW 5B, SALINAS, PR",17.99413195,-66.2160005,1,13.686129032258064
"PIEZOMETER AGUIRRE HW 5B, SALINAS, PR",17.99413195,-66.2160005,2,14.334137931034483
"PIEZOMETER AGUIRRE HW 5B, SALINAS, PR",17.99413195,-66.2160005,3,14.874516129032259
"PIEZOMETER AGUIRRE HW 5B, SALINAS, PR",17.99413195,-66.2160005,4,15.456333333333333
"PIEZOMETER AGUIRRE HW 5B, SALINAS, PR",17.99413195,-66.2160005,5,15.709354838709677
"PIEZOMETER AGUIRRE HW 5B, SALINAS, PR",17.99413195,-66.2160005,6,16.205666666666666
"PIEZOMETER AGUIRRE HW 5B, SALINAS, PR",17.99413195,-66.2160005,7,17.386129032258065
"PIEZOMETER AGUIRRE HW 5B, SALINAS, PR",17.99413195,-66.2160005,8,18.22258064516129
"PIEZOMETER AGUIRRE HW 5B, SALINAS, PR",17.99413195,-66.2160005,9,19.220666666666666
"PIEZOMETER AGUIRRE HW 5B, SALINAS, PR",17.99413195,-66.2160005,10,19.54258064516129
"PIEZOMETER AGUIRRE HW 5B, SALINAS, PR",17.99413195,-66.2160005,11,19.742
"PIEZOMETER BLDG 652 GUAYNABO, PR",18.42328053,-66.1161996,1,7.840000000000001
"PIEZOMETER BLDG 652 GUAYNABO, PR",18.42328053,-66.1161996,2,7.797586206896551
"PIEZOMETER BLDG 652 GUAYNABO, PR",18.42328053,-66.1161996,3,8.103870967741935
"PIEZOMETER BLDG 652 GUAYNABO, PR",18.42328053,-66.1161996,4,8.127333333333333
"PIEZOMETER BLDG 652 GUAYNABO, PR",18.42328053,-66.1161996,5,7.78
"PIEZOMETER BLDG 652 GUAYNABO, PR",18.42328053,-66.1161996,6,8.266
"PIEZOMETER BLDG 652 GUAYNABO, PR",18.42328053,-66.1161996,7,8.37516129032258
"PIEZOMETER BLDG 652 GUAYNABO, PR",18.42328053,-66.1161996,8,7.771612903225807
"PIEZOMETER BLDG 652 GUAYNABO, PR",18.42328053,-66.1161996,9,7.589333333333333
"PIEZOMETER BLDG 652 GUAYNABO, PR",18.42328053,-66.1161996,10,7.635806451612903
"PIEZOMETER BLDG 652 GUAYNABO, PR",18.42328053,-66.1161996,11,6.19
"PIEZOMETER CA-1, NAGUABO, PR",18.20273623,-65.75793978,1,6.131612903225807
"PIEZOMETER CA-1, NAGUABO, PR",18.20273623,-65.75793978,2,6.222758620689655
"PIEZOMETER CA-1, NAGUABO, PR",18.20273623,-65.75793978,3,7.099032258064516
"PIEZOMETER CA-1, NAGUABO, PR",18.20273623,-65.75793978,4,5.879333333333333
"PIEZOMETER CA-1, NAGUABO, PR",18.20273623,-65.75793978,5,4.765483870967741
"PIEZOMETER CA-1, NAGUABO, PR",18.20273623,-65.75793978,6,4.3646666666666665
"PIEZOMETER CA-1, NAGUABO, PR",18.20273623,-65.75793978,7,5.222258064516129
"PIEZOMETER CA-1, NAGUABO, PR",18.20273623,-65.75793978,8,4.300000000000001
"PIEZOMETER CA-1, NAGUABO, PR",18.20273623,-65.75793978,9,4.802666666666667
"PIEZOMETER CA-1, NAGUABO, PR",18.20273623,-65.75793978,10,5.298387096774194
"PIEZOMETER CA-1, NAGUABO, PR",18.20273623,-65.75793978,11,1.458
"PIEZOMETER CAGUAS-JUNCOS 19A, CAGUAS, PR",18.229122,-66.04766549,1,23.313548387096777
"PIEZOMETER CAGUAS-JUNCOS 19A, CAGUAS, PR",18.229122,-66.04766549,2,23.021724137931034
"PIEZOMETER CAGUAS-JUNCOS 19A, CAGUAS, PR",18.229122,-66.04766549,3,23.26806451612903
"PIEZOMETER CAGUAS-JUNCOS 19A, CAGUAS, PR",18.229122,-66.04766549,4,22.240333333333336
"PIEZOMETER CAGUAS-JUNCOS 19A, CAGUAS, PR",18.229122,-66.04766549,5,20.727096774193548
"PIEZOMETER CAGUAS-JUNCOS 19A, CAGUAS, PR",18.229122,-66.04766549,6,21.728333333333335
"PIEZOMETER CAGUAS-JUNCOS 19A, CAGUAS, PR",18.229122,-66.04766549,7,22.42838709677419
"PIEZOMETER CAGUAS-JUNCOS 19A, CAGUAS, PR",18.229122,-66.04766549,8,21.81
"PIEZOMETER CAGUAS-JUNCOS 19A, CAGUAS, PR",18.229122,-66.04766549,9,21.254666666666665
"PIEZOMETER CAGUAS-JUNCOS 19A, CAGUAS, PR",18.229122,-66.04766549,10,22.149677419354838
"PIEZOMETER CAGUAS-JUNCOS 19A, CAGUAS, PR",18.229122,-66.04766549,11,21.82
"PIEZOMETER CAMPO RICO 1, CAROLINA, PR",18.4188358,-65.99433208,1,5.41774193548387
"PIEZOMETER CAMPO RICO 1, CAROLINA, PR",18.4188358,-65.99433208,2,5.429655172413794
"PIEZOMETER CAMPO RICO 1, CAROLINA, PR",18.4188358,-65.99433208,3,5.550967741935485
"PIEZOMETER CAMPO RICO 1, CAROLINA, PR",18.4188358,-65.99433208,4,5.526666666666667
"PIEZOMETER JAC-6, JUANA DIAZ, PR",18.01385325,-66.5198943,1,22.54032258064516
"PIEZOMETER JAC-6, JUANA DIAZ, PR",18.01385325,-66.5198943,2,22.733103448275862
"PIEZOMETER JAC-6, JUANA DIAZ, PR",18.01385325,-66.5198943,3,23.0841935483871
"PIEZOMETER JAC-6, JUANA DIAZ, PR",18.01385325,-66.5198943,4,23.54866666666667
"PIEZOMETER JAC-6, JUANA DIAZ, PR",18.01385325,-66.5198943,5,22.517419354838708
"PIEZOMETER JAC-6, JUANA DIAZ, PR",18.01385325,-66.5198943,6,22.400666666666666
"PIEZOMETER JAC-6, JUANA DIAZ, PR",18.01385325,-66.5198943,7,22.733870967741936
"PIEZOMETER JAC-6, JUANA DIAZ, PR",18.01385325,-66.5198943,8,21.99225806451613
"PIEZOMETER JAC-6, JUANA DIAZ, PR",18.01385325,-66.5198943,9,21.761000000000003
"PIEZOMETER JAC-6, JUANA DIAZ, PR",18.01385325,-66.5198943,10,21.67064516129032
"PIEZOMETER JAC-6, JUANA DIAZ, PR",18.01385325,-66.5198943,11,21.456
"PIEZOMETER JBNERR EAST 1 SALINAS, PR",17.9510227,-66.24286198,1,0.33161290322580644
"PIEZOMETER JBNERR EAST 1 SALINAS, PR",17.9510227,-66.24286198,2,0.24724137931034482
"PIEZOMETER JBNERR EAST 1 SALINAS, PR",17.9510227,-66.24286198,3,0.6874193548387096
"PIEZOMETER JBNERR EAST 1 SALINAS, PR",17.9510227,-66.24286198,4,0.5083333333333333
"PIEZOMETER JBNERR EAST 1 SALINAS, PR",17.9510227,-66.24286198,5,0.7864516129032257
"PIEZOMETER JBNERR EAST 1 SALINAS, PR",17.9510227,-66.24286198,6,0.7899999999999999
"PIEZOMETER JBNERR EAST 1 SALINAS, PR",17.9510227,-66.24286198,7,0.9716129032258065
"PIEZOMETER JBNERR EAST 1 SALINAS, PR",17.9510227,-66.24286198,8,1.0642857142857143
"PIEZOMETER JBNERR WEST 1 SALINAS, PR",17.95391145,-66.25341769,1,-0.24548387096774194
"PIEZOMETER JBNERR WEST 1 SALINAS, PR",17.95391145,-66.25341769,2,-0.34793103448275864
"PIEZOMETER JBNERR WEST 1 SALINAS, PR",17.95391145,-66.25341769,3,0.23354838709677417
"PIEZOMETER JBNERR WEST 1 SALINAS, PR",17.95391145,-66.25341769,4,-0.0006666666666666679
"PIEZOMETER JBNERR WEST 1 SALINAS, PR",17.95391145,-66.25341769,5,0.39
"PIEZOMETER JBNERR WEST 1 SALINAS, PR",17.95391145,-66.25341769,6,0.433
"PIEZOMETER JBNERR WEST 1 SALINAS, PR",17.95391145,-66.25341769,7,0.6829032258064517
"PIEZOMETER JBNERR WEST 1 SALINAS, PR",17.95391145,-66.25341769,8,0.9800000000000001
"PIEZOMETER JBNERR WEST 1 SALINAS, PR",17.95391145,-66.25341769,9,1.6386666666666665
"PIEZOMETER JBNERR WEST 1 SALINAS, PR",17.95391145,-66.25341769,10,0.882
"PIEZOMETER MAGUAYO 2 DORADO, PR",18.42808608,-66.2787519,1,25.354193548387098
"PIEZOMETER MAGUAYO 2 DORADO, PR",18.42808608,-66.2787519,2,25.2448275862069
"PIEZOMETER MAGUAYO 2 DORADO, PR",18.42808608,-66.2787519,3,25.231612903225805
"PIEZOMETER MAGUAYO 2 DORADO, PR",18.42808608,-66.2787519,4,25.05366666666667
"PIEZOMETER MAGUAYO 2 DORADO, PR",18.42808608,-66.2787519,5,23.705806451612904
"PIEZOMETER MAGUAYO 2 DORADO, PR",18.42808608,-66.2787519,6,24.286333333333335
"PIEZOMETER MAGUAYO 2 DORADO, PR",18.42808608,-66.2787519,7,24.67032258064516
"PIEZOMETER MAGUAYO 2 DORADO, PR",18.42808608,-66.2787519,8,23.926774193548386
"PIEZOMETER MAGUAYO 2 DORADO, PR",18.42808608,-66.2787519,9,23.973333333333336
"PIEZOMETER MAGUAYO 2 DORADO, PR",18.42808608,-66.2787519,10,24.385161290322582
"PIEZOMETER MAGUAYO 2 DORADO, PR",18.42808608,-66.2787519,11,24.23
"PIEZOMETER RASA D, SALINAS, PR",17.98435456,-66.26522337,1,29.659032258064517
"PIEZOMETER RASA D, SALINAS, PR",17.98435456,-66.26522337,2,31.642068965517243
"PIEZOMETER RASA D, SALINAS, PR",17.98435456,-66.26522337,3,33.13677419354839
"PIEZOMETER RASA D, SALINAS, PR",17.98435456,-66.26522337,4,34.254
"PIEZOMETER RASA D, SALINAS, PR",17.98435456,-66.26522337,5,34.321935483870966
"PIEZOMETER RASA D, SALINAS, PR",17.98435456,-66.26522337,6,33.57
"PIEZOMETER RASA D, SALINAS, PR",17.98435456,-66.26522337,7,33.62935483870968
"PIEZOMETER RASA D, SALINAS, PR",17.98435456,-66.26522337,8,35.07225806451613
"PIEZOMETER RASA D, SALINAS, PR",17.98435456,-66.26522337,9,35.75233333333333
"PIEZOMETER RASA D, SALINAS, PR",17.98435456,-66.26522337,10,36.05806451612903
"PIEZOMETER RASA D, SALINAS, PR",17.98435456,-66.26522337,11,36.214999999999996
"PK-141 NC-195 NR ELIZABETH CITY, NC SURFICIAL",36.3083333,-76.27527778,1,1.972258064516129
"PK-141 NC-195 NR ELIZABETH CITY, NC SURFICIAL",36.3083333,-76.27527778,2,2.5644827586206898
"PK-141 NC-195 NR ELIZABETH CITY, NC SURFICIAL",36.3083333,-76.27527778,3,0.397741935483871
"PK-141 NC-195 NR ELIZABETH CITY, NC SURFICIAL",36.3083333,-76.27527778,4,1.255
"PK-141 NC-195 NR ELIZABETH CITY, NC SURFICIAL",36.3083333,-76.27527778,5,3.17
"PK-141 NC-195 NR ELIZABETH CITY, NC SURFICIAL",36.3083333,-76.27527778,6,4.457
"PK-141 NC-195 NR ELIZABETH CITY, NC SURFICIAL",36.3083333,-76.27527778,7,2.5945161290322583
"PK-141 NC-195 NR ELIZABETH CITY, NC SURFICIAL",36.3083333,-76.27527778,8,1.6712903225806452
"PK-141 NC-195 NR ELIZABETH CITY, NC SURFICIAL",36.3083333,-76.27527778,9,3.104
"PK-141 NC-195 NR ELIZABETH CITY, NC SURFICIAL",36.3083333,-76.27527778,10,4.591290322580646
"PK-141 NC-195 NR ELIZABETH CITY, NC SURFICIAL",36.3083333,-76.27527778,11,5.309
PO    72 Potter County Observation Well,41.77705556,-77.8273056,1,16.571290322580648
PO    72 Potter County Observation Well,41.77705556,-77.8273056,2,19.07448275862069
PO    72 Potter County Observation Well,41.77705556,-77.8273056,3,17.2041935483871
PO    72 Potter County Observation Well,41.77705556,-77.8273056,4,15.853000000000002
PO    72 Potter County Observation Well,41.77705556,-77.8273056,5,19.73516129032258
PO    72 Potter County Observation Well,41.77705556,-77.8273056,6,24.853666666666665
PO    72 Potter County Observation Well,41.77705556,-77.8273056,7,29.182580645161288
PO    72 Potter County Observation Well,41.77705556,-77.8273056,8,21.256129032258066
PO    72 Potter County Observation Well,41.77705556,-77.8273056,9,24.432000000000002
PO    72 Potter County Observation Well,41.77705556,-77.8273056,10,23.833870967741937
PO    72 Potter County Observation Well,41.77705556,-77.8273056,11,25.767000000000003
PO-124 OH,41.24370556,-81.1476556,1,75.68709677419355
PO-124 OH,41.24370556,-81.1476556,2,75.47241379310344
PO-124 OH,41.24370556,-81.1476556,3,75.2941935483871
PO-124 OH,41.24370556,-81.1476556,4,75.002
PO-124 OH,41.24370556,-81.1476556,5,74.82225806451612
PO-124 OH,41.24370556,-81.1476556,6,75.023
PO-124 OH,41.24370556,-81.1476556,7,75.38870967741936
PO-124 OH,41.24370556,-81.1476556,8,75.75290322580646
PO-124 OH,41.24370556,-81.1476556,9,76.20033333333332
PO-124 OH,41.24370556,-81.1476556,10,76.50032258064518
PO-124 OH,41.24370556,-81.1476556,11,76.66499999999999
"PONDEROSA 1 WELL, VEGA ALTA, PR",18.41883659,-66.32739149,3,65.47074074074074
"PONDEROSA 1 WELL, VEGA ALTA, PR",18.41883659,-66.32739149,4,65.01133333333333
"PONDEROSA 1 WELL, VEGA ALTA, PR",18.41883659,-66.32739149,5,61.80741935483871
"PONDEROSA 1 WELL, VEGA ALTA, PR",18.41883659,-66.32739149,6,61.88733333333333
"PONDEROSA 1 WELL, VEGA ALTA, PR",18.41883659,-66.32739149,7,62.34096774193548
"PONDEROSA 1 WELL, VEGA ALTA, PR",18.41883659,-66.32739149,8,60.38290322580645
"PONDEROSA 1 WELL, VEGA ALTA, PR",18.41883659,-66.32739149,9,61.24366666666666
"PONDEROSA 1 WELL, VEGA ALTA, PR",18.41883659,-66.32739149,10,62.487741935483875
"PONDEROSA 1 WELL, VEGA ALTA, PR",18.41883659,-66.32739149,11,62.928999999999995
POSEY 3 (PY 3),38.1319899,-87.91975179,1,20.446129032258067
POSEY 3 (PY 3),38.1319899,-87.91975179,2,18.57758620689655
POSEY 3 (PY 3),38.1319899,-87.91975179,3,18.85233333333333
POSEY 3 (PY 3),38.1319899,-87.91975179,4,16.275666666666666
POSEY 3 (PY 3),38.1319899,-87.91975179,5,15.446451612903225
POSEY 3 (PY 3),38.1319899,-87.91975179,6,16.279
POSEY 3 (PY 3),38.1319899,-87.91975179,7,17.328709677419354
POSEY 3 (PY 3),38.1319899,-87.91975179,8,18.212903225806453
POSEY 3 (PY 3),38.1319899,-87.91975179,9,19.247
POSEY 3 (PY 3),38.1319899,-87.91975179,10,19.934838709677418
POSEY 3 (PY 3),38.1319899,-87.91975179,11,20.33
PR-2A OH,39.7439583,-84.56625,1,37.07838709677419
PR-2A OH,39.7439583,-84.56625,2,37.502758620689654
PR-2A OH,39.7439583,-84.56625,3,36.76548387096774
PR-2A OH,39.7439583,-84.56625,4,36.118
PR-2A OH,39.7439583,-84.56625,5,37.670645161290324
PR-2A OH,39.7439583,-84.56625,6,37.437333333333335
