station_nm,year_datetime,avg_water_depth_ft,,count,formula
"ROSARIO 2 WELL, VEGA BAJA, PR",1991,193.0785535,,18,Keep
"ROSARIO 2 WELL, VEGA BAJA, PR",1992,193.4295068,,18,Keep
"ROSARIO 2 WELL, VEGA BAJA, PR",1993,193.0946301,,18,Keep
"ROSARIO 2 WELL, VEGA BAJA, PR",1994,193.6467273,,18,Keep
"ROSARIO 2 WELL, VEGA BAJA, PR",1995,193.5733151,,18,Keep
"ROSARIO 2 WELL, VEGA BAJA, PR",1996,193.2199701,,18,Keep
"ROSARIO 2 WELL, VEGA BAJA, PR",1997,193.080824,,18,Keep
"ROSARIO 2 WELL, VEGA BAJA, PR",1998,193.3352198,,18,Keep
"ROSARIO 2 WELL, VEGA BAJA, PR",1999,192.945584,,18,Keep
"ROSARIO 2 WELL, VEGA BAJA, PR",2000,192.9495985,,18,Keep
"ROSARIO 2 WELL, VEGA BAJA, PR",2001,193.3129315,,18,Keep
"ROSARIO 2 WELL, VEGA BAJA, PR",2002,193.0446182,,18,Keep
"SABANA HOYOS 2 WELL, VEGA ALTA, PR",1981,27.61515873,,38,Keep
"SABANA HOYOS 2 WELL, VEGA ALTA, PR",1982,27.68890411,,38,Keep
"SABANA HOYOS 2 WELL, VEGA ALTA, PR",1983,29.09690184,,38,Keep
"SABANA HOYOS 2 WELL, VEGA ALTA, PR",1984,29.32193989,,38,Keep
"SABANA HOYOS 2 WELL, VEGA ALTA, PR",1985,28.0461157,,38,Keep
"SABANA HOYOS 2 WELL, VEGA ALTA, PR",1986,27.93586301,,38,Keep
"SABANA HOYOS 2 WELL, VEGA ALTA, PR",1987,27.20408219,,38,Keep
"SABANA HOYOS 2 WELL, VEGA ALTA, PR",1988,27.17325069,,38,Keep
"SABANA HOYOS 2 WELL, VEGA ALTA, PR",1989,28.12589041,,38,Keep
"SABANA HOYOS 2 WELL, VEGA ALTA, PR",1990,28.95843575,,38,Keep
"SABANA HOYOS 2 WELL, VEGA ALTA, PR",1991,28.92175342,,38,Keep
"SABANA HOYOS 2 WELL, VEGA ALTA, PR",1992,29.55607242,,38,Keep
"SABANA HOYOS 2 WELL, VEGA ALTA, PR",1993,29.05721519,,38,Keep
"SABANA HOYOS 2 WELL, VEGA ALTA, PR",1994,30.34186301,,38,Keep
"SABANA HOYOS 2 WELL, VEGA ALTA, PR",1995,30.21263014,,38,Keep
"SABANA HOYOS 2 WELL, VEGA ALTA, PR",1996,29.2479235,,38,Keep
"SABANA HOYOS 2 WELL, VEGA ALTA, PR",1997,29.18041209,,38,Keep
"SABANA HOYOS 2 WELL, VEGA ALTA, PR",1998,29.3209589,,38,Keep
"SABANA HOYOS 2 WELL, VEGA ALTA, PR",1999,28.85439776,,38,Keep
"SABANA HOYOS 2 WELL, VEGA ALTA, PR",2000,27.99941003,,38,Keep
"SABANA HOYOS 2 WELL, VEGA ALTA, PR",2001,30.10906122,,38,Keep
"SABANA HOYOS 2 WELL, VEGA ALTA, PR",2002,28.68069079,,38,Keep
"SABANA HOYOS 2 WELL, VEGA ALTA, PR",2003,29.6333631,,38,Keep
"SABANA HOYOS 2 WELL, VEGA ALTA, PR",2004,27.84887906,,38,Keep
"SABANA HOYOS 2 WELL, VEGA ALTA, PR",2005,25.83385757,,38,Keep
"SABANA HOYOS 2 WELL, VEGA ALTA, PR",2006,27.05605882,,38,Keep
"SABANA HOYOS 2 WELL, VEGA ALTA, PR",2007,27.62620787,,38,Keep
"SABANA HOYOS 2 WELL, VEGA ALTA, PR",2008,27.81583562,,38,Keep
"SABANA HOYOS 2 WELL, VEGA ALTA, PR",2009,28.15615646,,38,Keep
"SABANA HOYOS 2 WELL, VEGA ALTA, PR",2010,26.00837931,,38,Keep
"SABANA HOYOS 2 WELL, VEGA ALTA, PR",2011,25.8416087,,38,Keep
"SABANA HOYOS 2 WELL, VEGA ALTA, PR",2012,26.16289617,,38,Keep
"SABANA HOYOS 2 WELL, VEGA ALTA, PR",2013,26.46183562,,38,Keep
"SABANA HOYOS 2 WELL, VEGA ALTA, PR",2014,26.81980315,,38,Keep
"SABANA HOYOS 2 WELL, VEGA ALTA, PR",2016,27.87883234,,38,Keep
"SABANA HOYOS 2 WELL, VEGA ALTA, PR",2017,26.57309589,,38,Keep
"SABANA HOYOS 2 WELL, VEGA ALTA, PR",2018,26.53703297,,38,Keep
"SABANA HOYOS 2 WELL, VEGA ALTA, PR",2019,27.47657692,,38,Keep
"SALTOS 1 WELL, ISABELA, PR",1985,59.66,,12,Keep
"SALTOS 1 WELL, ISABELA, PR",1986,55.31958904,,12,Keep
"SALTOS 1 WELL, ISABELA, PR",1987,49.11054795,,12,Keep
"SALTOS 1 WELL, ISABELA, PR",1988,44.99616822,,12,Keep
"SALTOS 1 WELL, ISABELA, PR",1989,41.49969863,,12,Keep
"SALTOS 1 WELL, ISABELA, PR",1990,39.70778378,,12,Keep
"SALTOS 1 WELL, ISABELA, PR",1991,39.63860947,,12,Keep
"SALTOS 1 WELL, ISABELA, PR",1992,39.15988636,,12,Keep
"SALTOS 1 WELL, ISABELA, PR",1993,39.83198347,,12,Keep
"SALTOS 1 WELL, ISABELA, PR",1994,41.8027439,,12,Keep
"SALTOS 1 WELL, ISABELA, PR",1995,40.17011765,,12,Keep
"SALTOS 1 WELL, ISABELA, PR",1996,39.83278481,,12,Keep
"SAN SEBASTIAN WELL, SAN SEBASTIAN, PR",1985,28.27829787,,8,Keep
"SAN SEBASTIAN WELL, SAN SEBASTIAN, PR",1986,28.35506849,,8,Keep
"SAN SEBASTIAN WELL, SAN SEBASTIAN, PR",1987,28.52142857,,8,Keep
"SAN SEBASTIAN WELL, SAN SEBASTIAN, PR",1988,28.06510448,,8,Keep
"SAN SEBASTIAN WELL, SAN SEBASTIAN, PR",1989,28.24183801,,8,Keep
"SAN SEBASTIAN WELL, SAN SEBASTIAN, PR",1990,26.43404255,,8,Keep
"SAN SEBASTIAN WELL, SAN SEBASTIAN, PR",1991,28.37242857,,8,Keep
"SAN SEBASTIAN WELL, SAN SEBASTIAN, PR",1992,28.15023438,,8,Keep
"SANTANA 1 WELL, ARECIBO, PR",2010,99.9192053,,15,Keep
"SANTANA 1 WELL, ARECIBO, PR",2011,99.54032258,,15,Keep
"SANTANA 1 WELL, ARECIBO, PR",2012,100.0423451,,15,Keep
"SANTANA 1 WELL, ARECIBO, PR",2013,100.6378904,,15,Keep
"SANTANA 1 WELL, ARECIBO, PR",2014,100.8793132,,15,Keep
"SANTANA 1 WELL, ARECIBO, PR",2015,101.4525205,,15,Keep
"SANTANA 1 WELL, ARECIBO, PR",2016,101.565618,,15,Keep
"SANTANA 1 WELL, ARECIBO, PR",2017,100.3451781,,15,Keep
"SANTANA 1 WELL, ARECIBO, PR",2018,100.3091824,,15,Keep
"SANTANA 1 WELL, ARECIBO, PR",2019,101.0962983,,15,Keep
"SANTANA 1 WELL, ARECIBO, PR",2020,101.1280609,,15,Keep
"SANTANA 1 WELL, ARECIBO, PR",2021,101.5287077,,15,Keep
"SANTANA 1 WELL, ARECIBO, PR",2022,101.4038017,,15,Keep
"SANTANA 1 WELL, ARECIBO, PR",2023,101.4417367,,15,Keep
"SANTANA 1 WELL, ARECIBO, PR",2024,100.8640717,,15,Keep
"SUSANNABERG DPW 3 WELL, ST. JOHN, USVI",2016,20.2719,,9,Keep
"SUSANNABERG DPW 3 WELL, ST. JOHN, USVI",2017,13.43590643,,9,Keep
"SUSANNABERG DPW 3 WELL, ST. JOHN, USVI",2018,8.677287671,,9,Remove
"SUSANNABERG DPW 3 WELL, ST. JOHN, USVI",2019,13.04161644,,9,Keep
"SUSANNABERG DPW 3 WELL, ST. JOHN, USVI",2020,12.06394089,,9,Keep
"SUSANNABERG DPW 3 WELL, ST. JOHN, USVI",2021,15.63652055,,9,Keep
"SUSANNABERG DPW 3 WELL, ST. JOHN, USVI",2022,18.60028736,,9,Keep
"SUSANNABERG DPW 3 WELL, ST. JOHN, USVI",2023,13.63233333,,9,Keep
"SUSANNABERG DPW 3 WELL, ST. JOHN, USVI",2024,8.011555556,,9,Remove
TD-68-25-711,2002,263.4890612,,6,Keep
TD-68-25-711,2003,258.405961,,6,Keep
TD-68-25-711,2004,259.4386061,,6,Keep
TD-68-25-711,2022,284.0389529,,6,Keep
TD-68-25-711,2023,289.1532558,,6,Keep
TD-68-25-711,2024,293.0024,,6,Keep
TD-68-41-301,1999,63.5533526,,7,Keep
TD-68-41-301,2000,77.08578462,,7,Keep
TD-68-41-301,2001,56.75701863,,7,Keep
TD-68-41-301,2002,46.71301639,,7,Keep
TD-68-41-301,2003,41.28512821,,7,Keep
TD-68-41-301,2004,35.38008571,,7,Keep
TD-68-41-301,2005,31.77373391,,7,Keep
TD-69-32-703 (MED-1),2002,179.0347581,,12,Keep
TD-69-32-703 (MED-1),2003,179.2105279,,12,Keep
TD-69-32-703 (MED-1),2004,178.8332653,,12,Keep
TD-69-32-703 (MED-1),2016,161.067069,,12,Keep
TD-69-32-703 (MED-1),2017,175.7945833,,12,Keep
TD-69-32-703 (MED-1),2018,175.4694915,,12,Keep
TD-69-32-703 (MED-1),2019,176.0384098,,12,Keep
TD-69-32-703 (MED-1),2020,176.3920219,,12,Keep
TD-69-32-703 (MED-1),2021,178.4099726,,12,Keep
TD-69-32-703 (MED-1),2022,187.2189443,,12,Keep
TD-69-32-703 (MED-1),2023,196.7547238,,12,Keep
TD-69-32-703 (MED-1),2024,197.2010236,,12,Keep
TD-69-38-601 (Seco Creek Well),2000,156.7960606,,18,Keep
TD-69-38-601 (Seco Creek Well),2001,141.7727714,,18,Keep
TD-69-38-601 (Seco Creek Well),2002,128.74975,,18,Keep
TD-69-38-601 (Seco Creek Well),2003,98.80618785,,18,Keep
TD-69-38-601 (Seco Creek Well),2004,87.26396175,,18,Keep
TD-69-38-601 (Seco Creek Well),2005,73.13610294,,18,Keep
TD-69-38-601 (Seco Creek Well),2013,224.0373958,,18,Keep
TD-69-38-601 (Seco Creek Well),2014,233.8958571,,18,Keep
TD-69-38-601 (Seco Creek Well),2015,222.8193333,,18,Keep
TD-69-38-601 (Seco Creek Well),2016,185.6537006,,18,Keep
TD-69-38-601 (Seco Creek Well),2017,172.0587671,,18,Keep
TD-69-38-601 (Seco Creek Well),2018,182.2643562,,18,Keep
TD-69-38-601 (Seco Creek Well),2019,153.2220442,,18,Keep
TD-69-38-601 (Seco Creek Well),2020,176.0669945,,18,Keep
TD-69-38-601 (Seco Creek Well),2021,204.8700548,,18,Keep
TD-69-38-601 (Seco Creek Well),2022,229.532,,18,Keep
TD-69-38-601 (Seco Creek Well),2023,248.6308516,,18,Keep
TD-69-38-601 (Seco Creek Well),2024,257.8948819,,18,Keep
TD-69-47-306,1999,169.4767232,,7,Keep
TD-69-47-306,2000,188.2144628,,7,Keep
TD-69-47-306,2001,164.9575978,,7,Keep
TD-69-47-306,2002,154.5343251,,7,Keep
TD-69-47-306,2003,144.7473538,,7,Keep
TD-69-47-306,2004,134.8966571,,7,Keep
TD-69-47-306,2005,129.479697,,7,Keep
"TIBURONES WELL, BARCELONETA, PR",1996,291.9741743,,17,Keep
"TIBURONES WELL, BARCELONETA, PR",1997,292.1683077,,17,Keep
"TIBURONES WELL, BARCELONETA, PR",1998,291.9288767,,17,Keep
"TIBURONES WELL, BARCELONETA, PR",1999,291.9241581,,17,Keep
"TIBURONES WELL, BARCELONETA, PR",2000,291.894221,,17,Keep
"TIBURONES WELL, BARCELONETA, PR",2001,291.8797167,,17,Keep
"TIBURONES WELL, BARCELONETA, PR",2002,291.8936237,,17,Keep
"TIBURONES WELL, BARCELONETA, PR",2003,291.8677863,,17,Keep
"TIBURONES WELL, BARCELONETA, PR",2004,292.0164414,,17,Keep
"TIBURONES WELL, BARCELONETA, PR",2005,290.9948696,,17,Keep
"TIBURONES WELL, BARCELONETA, PR",2006,291.3416164,,17,Keep
"TIBURONES WELL, BARCELONETA, PR",2007,291.3523899,,17,Keep
"TIBURONES WELL, BARCELONETA, PR",2008,291.4509836,,17,Keep
"TIBURONES WELL, BARCELONETA, PR",2009,291.4735093,,17,Keep
"TIBURONES WELL, BARCELONETA, PR",2010,290.94375,,17,Keep
"TIBURONES WELL, BARCELONETA, PR",2013,291.5945192,,17,Keep
"TIBURONES WELL, BARCELONETA, PR",2014,291.6668,,17,Keep
"USGS 166 OBSERVATION WELL, MANATI, PR",1996,23.48754902,,23,Keep
"USGS 166 OBSERVATION WELL, MANATI, PR",1997,23.71611285,,23,Keep
"USGS 166 OBSERVATION WELL, MANATI, PR",1998,23.85649038,,23,Keep
"USGS 166 OBSERVATION WELL, MANATI, PR",1999,23.20983264,,23,Keep
"USGS 166 OBSERVATION WELL, MANATI, PR",2000,23.19795666,,23,Keep
"USGS 166 OBSERVATION WELL, MANATI, PR",2001,23.45960486,,23,Keep
"USGS 166 OBSERVATION WELL, MANATI, PR",2002,24.09819608,,23,Keep
"USGS 166 OBSERVATION WELL, MANATI, PR",2009,22.88652174,,23,Keep
"USGS 166 OBSERVATION WELL, MANATI, PR",2010,22.44338279,,23,Keep
"USGS 166 OBSERVATION WELL, MANATI, PR",2011,22.54625714,,23,Keep
"USGS 166 OBSERVATION WELL, MANATI, PR",2012,22.71134247,,23,Keep
"USGS 166 OBSERVATION WELL, MANATI, PR",2013,22.45383562,,23,Keep
"USGS 166 OBSERVATION WELL, MANATI, PR",2014,22.66588785,,23,Keep
"USGS 166 OBSERVATION WELL, MANATI, PR",2015,23.30308333,,23,Keep
"USGS 166 OBSERVATION WELL, MANATI, PR",2016,23.21745819,,23,Keep
"USGS 166 OBSERVATION WELL, MANATI, PR",2017,22.48810078,,23,Keep
"USGS 166 OBSERVATION WELL, MANATI, PR",2018,22.22356164,,23,Keep
"USGS 166 OBSERVATION WELL, MANATI, PR",2019,22.23860274,,23,Keep
"USGS 166 OBSERVATION WELL, MANATI, PR",2020,22.99920765,,23,Keep
"USGS 166 OBSERVATION WELL, MANATI, PR",2021,23.44545205,,23,Keep
"USGS 166 OBSERVATION WELL, MANATI, PR",2022,22.86847059,,23,Keep
"USGS 166 OBSERVATION WELL, MANATI, PR",2023,23.20115068,,23,Keep
"USGS 166 OBSERVATION WELL, MANATI, PR",2024,22.62863057,,23,Keep
"USGS Well CE-44 at Ocala, FL",1966,57.31516746,,12,Keep
"USGS Well CE-44 at Ocala, FL",1967,59.59458924,,12,Keep
"USGS Well CE-44 at Ocala, FL",1968,60.41501577,,12,Keep
"USGS Well CE-44 at Ocala, FL",1969,59.15374172,,12,Keep
"USGS Well CE-44 at Ocala, FL",1970,57.42654795,,12,Keep
"USGS Well CE-44 at Ocala, FL",1971,60.16164384,,12,Keep
"USGS Well CE-44 at Ocala, FL",1972,60.97844262,,12,Keep
"USGS Well CE-44 at Ocala, FL",1973,60.78128767,,12,Keep
"USGS Well CE-44 at Ocala, FL",1974,60.94005479,,12,Keep
"USGS Well CE-44 at Ocala, FL",1975,62.08320548,,12,Keep
"USGS Well CE-44 at Ocala, FL",1976,61.18538251,,12,Keep
"USGS Well CE-44 at Ocala, FL",1977,61.11647482,,12,Keep
"VIEQUES A1 WELL, VIEQUES, PR",2013,9.560588235,,12,Remove
"VIEQUES A1 WELL, VIEQUES, PR",2014,10.84124481,,12,Keep
"VIEQUES A1 WELL, VIEQUES, PR",2015,13.13870968,,12,Keep
"VIEQUES A1 WELL, VIEQUES, PR",2016,13.98013736,,12,Keep
"VIEQUES A1 WELL, VIEQUES, PR",2017,13.43519435,,12,Keep
"VIEQUES A1 WELL, VIEQUES, PR",2018,9.175070423,,12,Remove
"VIEQUES A1 WELL, VIEQUES, PR",2019,10.47049315,,12,Keep
"VIEQUES A1 WELL, VIEQUES, PR",2020,11.24480874,,12,Keep
"VIEQUES A1 WELL, VIEQUES, PR",2021,12.21490411,,12,Keep
"VIEQUES A1 WELL, VIEQUES, PR",2022,12.19106849,,12,Keep
"VIEQUES A1 WELL, VIEQUES, PR",2023,10.34570621,,12,Keep
"VIEQUES A1 WELL, VIEQUES, PR",2024,11.26596825,,12,Keep
"VIV COLONIA AMISTAD WELL, LAJAS, PR",1981,38.58695652,,37,Keep
"VIV COLONIA AMISTAD WELL, LAJAS, PR",1982,38.91361644,,37,Keep
"VIV COLONIA AMISTAD WELL, LAJAS, PR",1983,39.03871233,,37,Keep
"VIV COLONIA AMISTAD WELL, LAJAS, PR",1984,39.14074074,,37,Keep
"VIV COLONIA AMISTAD WELL, LAJAS, PR",1985,39.01227397,,37,Keep
"VIV COLONIA AMISTAD WELL, LAJAS, PR",1986,38.81758904,,37,Keep
"VIV COLONIA AMISTAD WELL, LAJAS, PR",1987,39.28367123,,37,Keep
"VIV COLONIA AMISTAD WELL, LAJAS, PR",1988,39.25983146,,37,Keep
"VIV COLONIA AMISTAD WELL, LAJAS, PR",1989,39.55076712,,37,Keep
"VIV COLONIA AMISTAD WELL, LAJAS, PR",1990,39.31494253,,37,Keep
"VIV COLONIA AMISTAD WELL, LAJAS, PR",1991,39.15892351,,37,Keep
"VIV COLONIA AMISTAD WELL, LAJAS, PR",1992,39.38270492,,37,Keep
"VIV COLONIA AMISTAD WELL, LAJAS, PR",1993,39.38707989,,37,Keep
"VIV COLONIA AMISTAD WELL, LAJAS, PR",1994,39.53145205,,37,Keep
"VIV COLONIA AMISTAD WELL, LAJAS, PR",1995,39.44682192,,37,Keep
"VIV COLONIA AMISTAD WELL, LAJAS, PR",1996,39.89647541,,37,Keep
"VIV COLONIA AMISTAD WELL, LAJAS, PR",1997,40.41523288,,37,Keep
"VIV COLONIA AMISTAD WELL, LAJAS, PR",1998,40.4996,,37,Keep
"VIV COLONIA AMISTAD WELL, LAJAS, PR",1999,40.09363934,,37,Keep
"VIV COLONIA AMISTAD WELL, LAJAS, PR",2000,40.04559322,,37,Keep
"VIV COLONIA AMISTAD WELL, LAJAS, PR",2001,40.26124638,,37,Keep
"VIV COLONIA AMISTAD WELL, LAJAS, PR",2002,40.62946269,,37,Keep
"VIV COLONIA AMISTAD WELL, LAJAS, PR",2010,38.22794521,,37,Keep
"VIV COLONIA AMISTAD WELL, LAJAS, PR",2011,38.58849802,,37,Keep
"VIV COLONIA AMISTAD WELL, LAJAS, PR",2012,38.37506098,,37,Keep
"VIV COLONIA AMISTAD WELL, LAJAS, PR",2013,39.39110714,,37,Keep
"VIV COLONIA AMISTAD WELL, LAJAS, PR",2014,39.66380822,,37,Keep
"VIV COLONIA AMISTAD WELL, LAJAS, PR",2015,40.31986301,,37,Keep
"VIV COLONIA AMISTAD WELL, LAJAS, PR",2016,40.83041009,,37,Keep
"VIV COLONIA AMISTAD WELL, LAJAS, PR",2017,40.37735905,,37,Keep
"VIV COLONIA AMISTAD WELL, LAJAS, PR",2018,40.14767123,,37,Keep
"VIV COLONIA AMISTAD WELL, LAJAS, PR",2019,40.99476712,,37,Keep
"VIV COLONIA AMISTAD WELL, LAJAS, PR",2020,40.41350685,,37,Keep
"VIV COLONIA AMISTAD WELL, LAJAS, PR",2021,40.29378205,,37,Keep
"VIV COLONIA AMISTAD WELL, LAJAS, PR",2022,40.10756923,,37,Keep
"VIV COLONIA AMISTAD WELL, LAJAS, PR",2023,39.67254958,,37,Keep
"VIV COLONIA AMISTAD WELL, LAJAS, PR",2024,40.13836299,,37,Keep
"WP 17 WELL, ST. CROIX, USVI",1990,10.61459459,,6,Keep
"WP 17 WELL, ST. CROIX, USVI",1991,11.11519337,,6,Keep
"WP 17 WELL, ST. CROIX, USVI",1992,16.98620879,,6,Keep
"WP 17 WELL, ST. CROIX, USVI",1993,10.09415042,,6,Keep
"WP 17 WELL, ST. CROIX, USVI",1994,17.84164087,,6,Keep
"WP 17 WELL, ST. CROIX, USVI",1995,25.0555642,,6,Keep
"WP CORAL BAY VIE0 4 WELL, ST. JOHN, USVI",1991,10.88360169,,6,Keep
"WP CORAL BAY VIE0 4 WELL, ST. JOHN, USVI",1992,10.68682192,,6,Keep
"WP CORAL BAY VIE0 4 WELL, ST. JOHN, USVI",1993,10.79673973,,6,Keep
"WP CORAL BAY VIE0 4 WELL, ST. JOHN, USVI",1994,11.19934524,,6,Keep
"WP CORAL BAY VIE0 4 WELL, ST. JOHN, USVI",2017,9.41740113,,6,Remove
"WP CORAL BAY VIE0 4 WELL, ST. JOHN, USVI",2018,6.898933824,,6,Remove
"YABUCOA 7 WELL, YABUCOA, PR",1981,18.99304348,,22,Keep
"YABUCOA 7 WELL, YABUCOA, PR",1982,17.8820274,,22,Keep
"YABUCOA 7 WELL, YABUCOA, PR",1983,20.23448179,,22,Keep
"YABUCOA 7 WELL, YABUCOA, PR",1984,20.44087432,,22,Keep
"YABUCOA 7 WELL, YABUCOA, PR",1985,17.56284024,,22,Keep
"YABUCOA 7 WELL, YABUCOA, PR",1986,17.80131507,,22,Keep
"YABUCOA 7 WELL, YABUCOA, PR",1987,16.74958904,,22,Keep
"YABUCOA 7 WELL, YABUCOA, PR",1988,17.22598361,,22,Keep
"YABUCOA 7 WELL, YABUCOA, PR",1989,20.43195335,,22,Keep
"YABUCOA 7 WELL, YABUCOA, PR",1990,19.79631285,,22,Keep
"YABUCOA 7 WELL, YABUCOA, PR",1991,19.01608219,,22,Keep
"YABUCOA 7 WELL, YABUCOA, PR",1992,19.30277778,,22,Keep
"YABUCOA 7 WELL, YABUCOA, PR",1993,18.9680292,,22,Keep
"YABUCOA 7 WELL, YABUCOA, PR",1994,20.44151203,,22,Keep
"YABUCOA 7 WELL, YABUCOA, PR",1995,17.89258462,,22,Keep
"YABUCOA 7 WELL, YABUCOA, PR",1996,18.90926966,,22,Keep
"YABUCOA 7 WELL, YABUCOA, PR",1997,19.83939726,,22,Keep
"YABUCOA 7 WELL, YABUCOA, PR",1998,17.94443114,,22,Keep
"YABUCOA 7 WELL, YABUCOA, PR",1999,17.95635838,,22,Keep
"YABUCOA 7 WELL, YABUCOA, PR",2000,17.69969945,,22,Keep
"YABUCOA 7 WELL, YABUCOA, PR",2001,17.93213068,,22,Keep
"YABUCOA 7 WELL, YABUCOA, PR",2002,13.0429682,,22,Keep
YP-69-35-602 (Frio Reference Well),2018,45.08155689,,7,Keep
YP-69-35-602 (Frio Reference Well),2019,59.42473973,,7,Keep
YP-69-35-602 (Frio Reference Well),2020,67.39961749,,7,Keep
YP-69-35-602 (Frio Reference Well),2021,67.27183562,,7,Keep
YP-69-35-602 (Frio Reference Well),2022,69.749625,,7,Keep
YP-69-35-602 (Frio Reference Well),2023,69.40942466,,7,Keep
YP-69-35-602 (Frio Reference Well),2024,70.40418685,,7,Keep
YP-69-51-606 (E. Uvalde 3),2000,154.0624922,,15,Keep
YP-69-51-606 (E. Uvalde 3),2001,113.0164516,,15,Keep
YP-69-51-606 (E. Uvalde 3),2002,127.2061236,,15,Keep
YP-69-51-606 (E. Uvalde 3),2003,99.54134897,,15,Keep
YP-69-51-606 (E. Uvalde 3),2004,87.38293956,,15,Keep
YP-69-51-606 (E. Uvalde 3),2005,64.82731302,,15,Keep
YP-69-51-606 (E. Uvalde 3),2006,108.1335831,,15,Keep
YP-69-51-606 (E. Uvalde 3),2007,83.51585165,,15,Keep
YP-69-51-606 (E. Uvalde 3),2008,86.21626543,,15,Keep
YP-69-51-606 (E. Uvalde 3),2009,123.1442553,,15,Keep
YP-69-51-606 (E. Uvalde 3),2010,118.018982,,15,Keep
YP-69-51-606 (E. Uvalde 3),2011,135.477929,,15,Keep
YP-69-51-606 (E. Uvalde 3),2012,159.7104598,,15,Keep
YP-69-51-606 (E. Uvalde 3),2013,171.8095856,,15,Keep
YP-69-51-606 (E. Uvalde 3),2014,167.8464286,,15,Keep
"ZANJA 4 WELL, CAMUY, PR",1997,324.8289032,,6,Keep
"ZANJA 4 WELL, CAMUY, PR",1998,306.8230169,,6,Keep
"ZANJA 4 WELL, CAMUY, PR",1999,287.0653374,,6,Keep
"ZANJA 4 WELL, CAMUY, PR",2000,317.7646448,,6,Keep
"ZANJA 4 WELL, CAMUY, PR",2001,322.0621154,,6,Keep
"ZANJA 4 WELL, CAMUY, PR",2002,316.0290129,,6,Keep
